source,target,interaction
Gene756__GAMT,Metab__HMDB0000939_c,1
Gene756__GAMT_reverse,Metab__HMDB0000128_c,1
Gene7573__GCH1,Metab__HMDB0000142_c,1
Gene7574__HK1,Metab__HMDB0001401_c,1
Gene7574__HK2,Metab__HMDB0001401_c,1
Gene7578__MPI,Metab__HMDB0003971_c,1
Gene7578__MPI_reverse,Metab__man6p_c,1
Gene7585__NME3,Metab__HMDB0001440_c,1
Gene7585__NME6,Metab__HMDB0001440_c,1
Gene7585__NME7,Metab__HMDB0001440_c,1
Gene7615__NT5C,Metab__HMDB0000273_c,1
Gene7615__NT5C2,Metab__HMDB0000273_c,1
Gene7615__NT5C3A,Metab__HMDB0000273_c,1
Gene7615__NT5E,Metab__HMDB0000273_c,1
Gene7681__GNPDA1,Metab__HMDB0000051_c,1
Gene7681__GNPDA1,Metab__HMDB0003971_c,1
Gene7681__GNPDA2,Metab__HMDB0000051_c,1
Gene7681__GNPDA2,Metab__HMDB0003971_c,1
Gene7701__LDHA,Metab__HMDB0002329_c,1
Gene7704__HK1,Metab__HMDB0003971_c,1
Gene7704__HK2,Metab__HMDB0003971_c,1
Gene7706__HPRT1,Metab__HMDB0000175_c,1
Gene7779__ABCA1,Metab__HMDB0001999_e,1
Gene7844__PTGES3,Metab__HMDB0001220_c,1
Gene8252__ASH1L,Metab__HMDB0000939_c,1
Gene8252__DOT1L,Metab__HMDB0000939_c,1
Gene8252__EHMT1,Metab__HMDB0000939_c,1
Gene8252__EHMT2,Metab__HMDB0000939_c,1
Gene8252__KMT2A,Metab__HMDB0000939_c,1
Gene8252__KMT2B,Metab__HMDB0000939_c,1
Gene8252__KMT2C,Metab__HMDB0000939_c,1
Gene8252__KMT2D,Metab__HMDB0000939_c,1
Gene8252__KMT2E,Metab__HMDB0000939_c,1
Gene8252__KMT5A,Metab__HMDB0000939_c,1
Gene8252__KMT5B,Metab__HMDB0000939_c,1
Gene8252__KMT5C,Metab__HMDB0000939_c,1
Gene8252__NSD1,Metab__HMDB0000939_c,1
Gene8252__SETD1A,Metab__HMDB0000939_c,1
Gene8252__SETD1B,Metab__HMDB0000939_c,1
Gene8252__SETD2,Metab__HMDB0000939_c,1
Gene8252__SETD7,Metab__HMDB0000939_c,1
Gene8252__SETDB1,Metab__HMDB0000939_c,1
Gene8252__SETMAR,Metab__HMDB0000939_c,1
Gene8252__SMYD3,Metab__HMDB0000939_c,1
Gene8252__SUV39H1,Metab__HMDB0000939_c,1
Gene8252__SUV39H2,Metab__HMDB0000939_c,1
Gene8423__P4HA2,Metab__HMDB0000725_c,1
Gene8424__P4HA2,Metab__HMDB0000725_m,1
Gene851__PGD,Metab__HMDB0000618_r,1
Gene863__GPX1,Metab__HMDB0003337_c,1
Gene863__GPX4,Metab__HMDB0003337_c,1
Gene863__PRDX1,Metab__HMDB0003337_c,1
Gene863__PRDX2,Metab__HMDB0003337_c,1
Gene8662__ABCC3,Metab__HMDB0001859_c,1
Gene8924__PFKFB2,Metab__HMDB0003971_c,1
Gene8924__PFKFB3,Metab__HMDB0003971_c,1
Gene8924__PFKFB4,Metab__HMDB0003971_c,1
Gene8928__DHFR,Metab__HMDB0001056_c,1
Gene893__HK1,Metab__man6p_c,1
Gene893__HK2,Metab__man6p_c,1
Gene89600002__SLC38A2,Metab__HMDB0000177_c,1
Gene8969__SLC37A4_reverse,Metab__HMDB0001401_c,1
Gene9087__SLC29A1,Metab__HMDB0000133_c,1
Gene9087__SLC29A1_reverse,Metab__HMDB0000133_e,1
Gene9087__SLC29A2,Metab__HMDB0000133_c,1
Gene9087__SLC29A2_reverse,Metab__HMDB0000133_e,1
Gene9099__orphanReacH2O2tly,Metab__HMDB0003125_l,1
Gene9099__orphanReacH2O2tly_reverse,Metab__HMDB0003125_c,1
Gene9119__HK1,Metab__gam6p_c,1
Gene9119__HK2,Metab__gam6p_c,1
Gene9155__IDH2_reverse,Metab__HMDB0000193_m,1
Gene9195__PNPLA3,Metab__dag_hs_c,1
Gene9216__MDH1,Metab__HMDB0000223_m,1
Gene922200002__SLC38A2,Metab__HMDB0000696_c,1
Gene9270__ATP1B1_ATP1A1,Metab__HMDB0000586_c,1
Gene9270__ATP1B1_ATP1A3,Metab__HMDB0000586_c,1
Gene9270__ATP1B3_ATP1A1,Metab__HMDB0000586_c,1
Gene9272__SLC9A1,Metab__HMDB0000051_c,1
Gene927500001__SLC24A1,Metab__HMDB0000586_c,1
Gene927500002__SLC24A1,Metab__HMDB0000464_c,1
Gene927600001__SLC24A1,Metab__HMDB0000051_c,1
Gene927600002__SLC24A1,Metab__HMDB0000464_c,1
Gene929400002__SLC12A2,Metab__HMDB0000586_c,1
Gene9376__PLD1,Metab__HMDB0000097_m,1
Gene9388__PCK2,Metab__HMDB0000263_m,1
Gene9392__PFKFB2,Metab__HMDB0001047_c,1
Gene9392__PFKFB3,Metab__HMDB0001047_c,1
Gene9392__PFKFB4,Metab__HMDB0001047_c,1
Gene9409__PLCB3,Metab__dag_hs_c,1
Gene9409__PLCB4,Metab__dag_hs_c,1
Gene9409__PLCD1,Metab__dag_hs_c,1
Gene9409__PLCD3,Metab__dag_hs_c,1
Gene9409__PLCE1,Metab__dag_hs_c,1
Gene9409__PLCG1,Metab__dag_hs_c,1
Gene9409__PLCG2,Metab__dag_hs_c,1
Gene9432__PRDX6,Metab__HMDB0001426_c,1
Gene9440__PTDSS2,Metab__HMDB0000149_c,1
Gene9440__PTDSS2,Metab__ps_hs_c,1
Gene9440__PTDSS2_reverse,Metab__pe_hs_c,1
Gene9441__orphanReacPSt3,Metab__ps_hs_c,1
Gene944__SLC29A1,Metab__HMDB0000195_c,1
Gene944__SLC29A2,Metab__HMDB0000195_c,1
Gene949__orphanReacITPtn_reverse,Metab__HMDB0000189_c,1
Gene95100001__SLC12A4,Metab__HMDB0000051_c,1
Gene95100001__SLC12A7,Metab__HMDB0000051_c,1
Gene95200001__SLC12A4,Metab__HMDB0000586_c,1
Gene95200001__SLC12A7,Metab__HMDB0000586_c,1
Gene9592__SLC29A1,Metab__HMDB0000273_c,1
Gene9595__TYMP,Metab__HMDB0000262_c,1
Gene9595__TYMP_reverse,Metab__HMDB0000273_c,1
Gene9630__CMPK1,Metab__HMDB0001245_c,1
Gene966__GAD1,Metab__HMDB0000251_c,1
Gene9693__orphanReacr0809_TRANSPORTER2,Metab__HMDB0000195_c,1
Gene9703__DHFR,Metab__HMDB0001846_m,1
Gene9711__ACO1,Metab__HMDB0000072_m,1
Gene9711__ACO1_reverse,Metab__HMDB0000094_m,1
Gene9711__ACO2,Metab__HMDB0000072_m,1
Gene9711__ACO2_reverse,Metab__HMDB0000094_m,1
Gene9715__HK1,Metab__HMDB0003335_c,1
Gene9715__HK1,Metab__HMDB0003971_c,1
Gene9715__HK2,Metab__HMDB0003335_c,1
Gene9715__HK2,Metab__HMDB0003971_c,1
Gene9716__HK1,Metab__HMDB0003335_c,1
Gene9716__HK1,Metab__man6p_c,1
Gene9716__HK2,Metab__HMDB0003335_c,1
Gene9716__HK2,Metab__man6p_c,1
Gene9717__HK1,Metab__HMDB0003335_c,1
Gene9717__HK1,Metab__gam6p_c,1
Gene9717__HK2,Metab__HMDB0003335_c,1
Gene9717__HK2,Metab__gam6p_c,1
Gene9718__HK1,Metab__gam6p_c,1
Gene9718__HK2,Metab__gam6p_c,1
Gene9730__IDH1,Metab__HMDB0003974_m,1
Gene9730__IDH2,Metab__HMDB0003974_m,1
Gene9732__ACO1,Metab__HMDB0000072_m,1
Gene9732__ACO2,Metab__HMDB0000072_m,1
Gene9741__RRM2B_RRM1_RRM2,Metab__HMDB0000998_c,1
Gene9741__RRM2B_RRM1_RRM2,Metab__trdox_c,1
Gene9742__RRM2B_RRM1_RRM2,Metab__trdox_c,1
Gene9742__RRM2B_RRM1_RRM2_reverse,Metab__HMDB0000285_c,1
Gene9742__RRM2B_RRM1_RRM2_reverse,Metab__trdrd_c,1
Gene9747__DHFR_reverse,Metab__HMDB0001056_c,1
Gene9770__PFKL_reverse,Metab__HMDB0000189_c,1
Gene97__ACO1,Metab__HMDB0000193_m,1
Gene97__ACO1_reverse,Metab__HMDB0000094_m,1
Gene97__ACO2,Metab__HMDB0000193_m,1
Gene97__ACO2_reverse,Metab__HMDB0000094_m,1
Gene982500001__SLC25A1,Metab__HMDB0000094_m,1
Gene982500002__SLC25A1,Metab__HMDB0000193_c,1
Gene9853__orphanReacCHOLESTTDe,Metab__HMDB0000067_e,1
Gene9853__orphanReacCHOLESTTDe_reverse,Metab__HMDB0000067_c,1
Gene9857__orphanReacr1109,Metab__HMDB0000223_m,1
Gene985__SLC27A5,Metab__HMDB0000673_c,1
Gene986100002__SLC25A1,Metab__HMDB0000193_c,1
Gene986__SLC27A5,Metab__HMDB0001388_c,1
Gene989__SLC27A5,Metab__HMDB0003073_c,1
Gene9907__ABCA1,Metab__HMDB0001043_e,1
Gene9910__ABCA1,Metab__HMDB0001388_e,1
Gene9914__ABCA1,Metab__HMDB0000806_e,1
Gene996700002__SLC7A6,Metab__HMDB0000177_e,1
Gene996800002__SLC7A6,Metab__HMDB0000177_e,1
HBEGF,EGFR,1
HBP1,MYC,-1
HDAC1,CDH1,-1
HDAC1,CDKN1A,1
HDAC1,CREBBP,1
HDAC1,CTBP1,1
HDAC1,MAFK,-1
HDAC1,NFE2L2,-1
HDAC1,RELA,-1
HDAC1,SMAD3,-1
HDAC1,SMAD4,-1
HDAC1,SNAI1,-1
HDAC1,TP53,-1
HDAC1,TRIM28,1
HDAC2,CCND1,-1
HDAC2,CDH1,-1
HDAC2,MYC,-1
HDAC2,NFE2L2,-1
HDAC3,CCND1,-1
HDAC3,CDKN1A,1
HDAC3,E2F1,1
HDAC3,HDAC1,1
HDAC3,MAFK,-1
HDAC3,MYC,-1
HDAC3,NFE2L2,-1
HDAC3,NFKB1,-1
HDAC3,PAG1,-1
HDAC3,RELA,-1
HDAC3,RUNX2,-1
HDAC3,SMAD7,1
HDAC3,TRIM28,1
HDAC4,CDKN1A,-1
HDAC4,MEF2D,-1
HDAC4,RUNX2,-1
HDAC5,MEF2D,-1
HDAC5,RUNX2,-1
HDAC6,CTTN,1
HDAC6,ELAVL1,-1
HDAC6,HSP90AA1,1
HDAC6,HSP90B1,1
HDAC7,CASP8,1
HDAC8,TP53,-1
HERC2,RNF8,1
HERC2,XPA,-1
HGS,ZFYVE9,1
HIF1A,BNIP3,1
HIF1A,PGK1,1
HIF1A,TP53,1
HIF1A,VEGFA,1
HINFP,ATM,1
HINFP,CKS2,1
HINFP,PRKDC,1
HIPK2,CDKN1B,1
HIPK2,CREB1,1
HIPK2,DAXX,1
HIPK2,MDM2,1
HIPK2,MECP2,1
HIPK2,NLK,1
HIPK2,SKI,1
HIPK2,TP53,1
HK1,Gene1571__HK1,1
HK1,Gene1572__HK1,1
HK1,Gene1573__HK1,1
HK1,Gene1574__HK1,1
HK1,Gene7574__HK1,1
HK1,Gene7704__HK1,1
HK1,Gene893__HK1,1
HK1,Gene9119__HK1,1
HK1,Gene9715__HK1,1
HK1,Gene9716__HK1,1
HK1,Gene9717__HK1,1
HK1,Gene9718__HK1,1
HK2,Gene1571__HK2,1
HK2,Gene1572__HK2,1
HK2,Gene1573__HK2,1
HK2,Gene1574__HK2,1
HK2,Gene7574__HK2,1
HK2,Gene7704__HK2,1
HK2,Gene893__HK2,1
HK2,Gene9119__HK2,1
HK2,Gene9715__HK2,1
HK2,Gene9716__HK2,1
HK2,Gene9717__HK2,1
HK2,Gene9718__HK2,1
HMGB1,BECN1,-1
HMGB1,NFKB1,1
HMGB1,TP53,1
HMGN1,ATM,1
HMGN1,KAT2B,1
HNRNPA0,GADD45A,1
HNRNPD,GADD45A,-1
HNRNPK,KHDRBS1,-1
HNRNPK,TP53,1
HNRNPU,GTF2H1,-1
HOXB7,PRKDC,1
HRAS,ARAF,1
HRAS,BRAF,1
HRAS,JUN,1
HRAS,MAP3K1,1
HRAS,MAPK8,1
HRAS,PIK3CA,1
HRAS,PIK3CB,1
HRAS,PIK3CD,1
HRAS,PIK3R1,1
HRAS,PIK3R2,1
HRAS,PLCE1,1
HRAS,RAF1,1
HRAS,RALGDS,1
HRAS,RASSF1,1
HRAS,RASSF5,1
HRAS,SDC2,1
HRAS,TIAM1,1
HRH1,GNAI1,1
HRH1,GNAQ,1
HRH1,GNAS,1
HSP90AA1,AKT1,1
HSP90AA1,AKT2,-1
HSP90AA1,BCL2,1
HSP90AA1,BIRC5,-1
HSP90AA1,DAPK1,1
HSP90AA1,FANCC,1
HSP90AA1,FLCN,1
HSP90AA1,HIF1A,-1
HSP90AA1,HSPD1,1
HSP90AA1,PPP5C,1
HSP90AA1,RAF1,1
HSP90AA1,RIPK1,1
HSP90AA1,SMYD2,1
HSP90AA1,TGFBR1,1
HSP90AA1,TGFBR2,1
HSP90AA1,TP53,-1
HSP90AB1,AKT1,-1
HSP90AB1,AKT2,-1
HSP90AB1,APAF1,-1
HSP90AB1,FLCN,1
HSP90AB1,HIF1A,-1
HSP90AB1,KEAP1,-1
HSP90B1,LRP1,1
HSPA5,CASP7,-1
HSPA5,EIF2AK3,-1
HSPA5,PRNP,1
HSPA9,MVD,-1
HSPB1,ANAPC7,1
HSPB1,CYCS,-1
HSPB1,DAXX,-1
HSPB1,GCH1,1
HSPB1,RBX1,1
HSPB1,SP1,1
HSPB1,TP53,-1
HSPB1,UBE2N,1
HSPD1,BAX,-1
HTRA2,BIRC2,-1
HTRA2,BIRC3,-1
HTRA2,BIRC6,-1
HTRA2,PEA15,-1
HTRA2,XIAP,-1
HTT,CASP3,-1
HTT,MAP3K10,1
HUWE1,MCL1,-1
HUWE1,MYC,1
ID3,TCF12,-1
IDH1,Gene1587__IDH1,1
IDH1,Gene1587__IDH1_reverse,1
IDH1,Gene3753__IDH1,1
IDH1,Gene3753__IDH1_reverse,1
IDH1,Gene9730__IDH1,1
IDH2,Gene1587__IDH2,1
IDH2,Gene1587__IDH2_reverse,1
IDH2,Gene3753__IDH2,1
IDH2,Gene3753__IDH2_reverse,1
IDH2,Gene9155__IDH2_reverse,1
IDH2,Gene9730__IDH2,1
IER3,PPP2R5C,-1
IFI16,TP53,1
IFIH1,DDX58,-1
IFIH1,IKBKE,1
IFIH1,MAVS,1
IFIH1,TBK1,1
IFIH1,TRAF3,-1
IFNAR1,IFNGR1,1
IFNAR1,JAK1,1
IFNAR2,JAK1,1
IFNAR2,STAT1,1
IFNAR2,STAT2,1
IFNAR2,TYK2,1
IFNGR1,JAK1,1
IFNGR1,STAT1,1
IGF1R,CRK,-1
IGF1R,CSK,1
IGF1R,CTTN,1
IGF1R,GRB10,1
IGF1R,IRS1,1
IGF1R,IRS2,1
IGF1R,JAK1,1
IGF1R,PDPK1,1
IGF1R,PIK3R1,1
IGF1R,PIK3R2,1
IGF1R,PIK3R3,1
IGF1R,PTK2,1
IGF1R,RASA1,1
IGF1R,SHC1,1
IGF1R,VAV2,1
IGF1R,YWHAB,1
IGF1R,YWHAE,1
IGF1R,YWHAG,1
IGF1R,YWHAZ,1
IGF2,IGF1R,1
IGF2,INSR,1
IGFBP3,EGFR,1
IKBKB,BAD,-1
IKBKB,CDKN2A,-1
IKBKB,CYLD,-1
IKBKB,DOK1,1
IKBKB,EIF2AK2,1
IKBKB,IKBKG,-1
IKBKB,IRAK1,1
IKBKB,IRS1,-1
IKBKB,IRS2,-1
IKBKB,MTOR,1
IKBKB,NFE2L2,-1
IKBKB,NFKB1,-1
IKBKB,NFKBIB,-1
IKBKB,NFKBIE,1
IKBKB,RELA,1
IKBKB,SQSTM1,1
IKBKB,TSC1,-1
IKBKB,YWHAB,-1
IKBKE,CYLD,-1
IKBKE,RELA,1
IKBKE,STAT1,1
IKBKE,TANK,-1
IKBKE,TBK1,1
IKBKE,TRAF3IP2,1
IKBKG,CHUK,1
IKBKG,NFKB1,1
IKBKG,NFKBIB,1
IKBKG,RELA,1
IL15RA,JAK1,1
IL15RA,TYK2,1
IL4R,IRS1,1
IL4R,IRS2,1
IL4R,JAK1,1
IL4R,SHC1,1
IL4R,STAT6,1
IL6,IL6R,1
IL6,IL6ST,1
IL6R,IL6ST,1
IL6R,JAK1,1
IL6R,SRC,1
IL6ST,GAB2,1
IL6ST,GRB2,1
IL6ST,JAK1,1
IL6ST,PTPN11,-1
IL6ST,SHC1,1
IL6ST,STAT1,-1
IL6ST,TYK2,1
IL6ST,VAV1,1
ILK,AKT1,1
ILK,AKT2,1
ILK,AKT3,1
ILK,CFL1,-1
ILK,FN1,1
ILK,GSK3A,-1
ILK,GSK3B,-1
ILK,PDPK1,1
ILK,PPP1R14B,1
IMMT,PINK1,1
IMPDH2,Gene3711__IMPDH2,1
INCENP,AURKA,1
INCENP,PLK1,1
INHBA,ACTR2,1
INHBA,ACVR1,1
INHBA,ACVR1B,1
INHBA,BAMBI,1
INPPL1,MAPK8IP1,1
INSR,ADRB2,-1
INSR,CALM1,-1
INSR,CALM2,-1
INSR,CALM3,-1
INSR,CAV1,1
INSR,CBL,1
INSR,DOK1,1
INSR,DOK4,1
INSR,FRS2,1
INSR,GRB10,1
INSR,IRS1,1
INSR,IRS2,1
INSR,KHDRBS1,1
INSR,PIK3CA,1
INSR,PIK3R1,1
INSR,PRKCI,1
INSR,PTK2,1
INSR,PTPN11,1
INSR,PTPN6,1
INSR,RASA1,1
INSR,SHC1,1
INSR,VAV1,1
INSR,VAV2,1
INSR,VAV3,1
IQGAP1,BRAF,1
IQGAP1,CDC42,-1
IQGAP1,MAPK1,1
IQGAP1,NRAS,-1
IQGAP1,RAC1,-1
IRAK1,CHUK,1
IRAK1,IKBKB,1
IRAK1,IKBKG,1
IRAK1,IRAK2,1
IRAK1,MAP3K7,1
IRAK1,PELI1,1
IRAK1,PELI3,1
IRAK1,TAB1,1
IRAK1,TAB2,1
IRAK1,TRAF6,1
IRAK2,TRAF6,1
IREB2,Gene3825__IREB2,1
IREB2,Gene3825__IREB2_reverse,1
IRF9,IFNAR2,1
IRS1,AKT1,1
IRS1,CAV1,1
IRS1,CBL,1
IRS1,CRK,1
IRS1,GRB2,1
IRS1,NCK1,1
IRS1,PIK3CA,1
IRS1,PIK3CB,1
IRS1,PIK3R1,1
IRS1,PIK3R2,1
IRS1,PIK3R3,1
IRS1,SHC1,1
IRS2,GRB2,1
IRS2,PIK3CA,1
IRS2,PIK3CD,1
IRS2,PIK3R1,1
IRS2,PIK3R2,1
IRS2,PIK3R3,1
IRS2,SHC1,1
ITCH,CFLAR,-1
ITCH,HGS,1
ITCH,MAVS,-1
ITCH,SMAD7,1
ITCH,TNFAIP3,1
ITCH,TNIP2,-1
ITGA2,CSK,1
ITGA3,CSK,1
ITGA5,CSK,1
ITGA5,PTK2,1
ITGA5,PTPN2,1
ITGA6,CSK,1
ITGAE,CSK,1
ITGAV,CSK,1
ITGAV,ILK,1
ITGAV,PTK2,1
ITGB1,CRKL,1
ITGB1,CSK,1
ITGB1,EGFR,1
ITGB1,ILK,1
ITGB1,PRKACA,1
ITGB1,PTK2,1
ITGB1,PTK2B,1
ITGB3,CSK,1
ITGB3,ILK,1
ITGB3,PTK2,1
ITGB3,PTK2B,1
ITGB3,PTPN1,1
ITGB4,CSK,1
ITGB4,PIK3CA,1
ITGB4,PIK3CB,1
ITGB4,PIK3CD,1
ITGB4,PIK3R1,1
ITGB4,PTK2,1
ITGB4,SRC,1
ITGB5,CSK,1
ITGB5,PTK2,1
ITGB5,SRC,1
ITGB8,CSK,1
ITGB8,PTK2,1
ITGB8,SRC,1
ITSN1,CDC42,1
JAG2,NOTCH2,1
JAK1,GRB2,1
JAK1,IRS1,1
JAK1,IRS2,1
JAK1,PIK3R1,1
JAK1,PIK3R2,1
JAK1,PTK2B,1
JAK1,PTPN11,1
JAK1,SHC1,1
JAK1,STAM2,1
JAK1,STAT1,1
JAK1,STAT2,1
JAK1,STAT6,1
JAK1,TYK2,1
JDP2,JUN,-1
JUN,CREB1,1
JUN,EGR1,1
JUN,ETS1,1
JUN,SMAD4,1
KAT2B,CREBBP,1
KAT2B,MDM2,1
KAT2B,SMAD3,1
KAT2B,TP53,1
KAT8,TP53,1
KCNIP3,CREB1,-1
KCTD10,RHOA,-1
KDM1A,ACTB,-1
KDM1A,CDKN1C,-1
KDM1A,TP53,-1
KDM4C,HIF1A,1
KDM4C,KDM1A,1
KEAP1,IKBKB,-1
KEAP1,NFE2L2,-1
KEAP1,RAC1,-1
KHDRBS1,CREBBP,-1
KHSRP,CDKN1A,-1
KHSRP,DVL3,-1
KHSRP,SRC,1
KIF4A,PRC1,1
KIF5B,SYBU,1
KIF7,GLI2,1
KLC2,FYCO1,1
KMT2A,CDKN1B,1
KMT2A,CDKN2C,1
KMT2A,Gene4788__KMT2A,1
KMT2A,Gene4789__KMT2A,1
KMT2A,Gene8252__KMT2A,1
KMT2A,HOXA9,1
KMT2A,KAT8,1
KMT5A,Gene4788__KMT5A,1
KMT5A,Gene4789__KMT5A,1
KMT5A,Gene8252__KMT5A,1
KMT5A,TP53,1
KPNA1,KPNB1,1
KPNA2,CHEK2,1
KPNB1,SMAD3,1
KRAS,ARAF,1
KRAS,BRAF,1
KRAS,MAP3K1,1
KRAS,MAP4K5,1
KRAS,PIK3CA,1
KRAS,PIK3CB,1
KRAS,PIK3CD,1
KRAS,RAF1,1
KRAS,RALGDS,1
KRAS,RASSF1,1
KREMEN1,LRP6,1
KREMEN2,LRP6,1
KRIT1,RAP1A,-1
KRT18,TRADD,-1
KTN1,KIF5B,1
L1CAM,EZR,1
L3MBTL2,MDC1,1
LAMC2,ITGA2,1
LAMC2,ITGA3,1
LAMC2,ITGA6,1
LAMC2,ITGB1,1
LAMC2,ITGB4,1
LAT,GRB2,1
LAT,PIK3CA,1
LAT,PIK3R1,1
LAT,PIK3R2,1
LAT,PLCG1,1
LAT,PLCG2,1
LAT,VAV1,1
LATS1,WWTR1,-1
LATS1,YAP1,-1
LATS1,ZYX,1
LATS2,SNAI1,1
LATS2,WWTR1,-1
LATS2,YAP1,-1
LATS2,YWHAG,1
LDHA,Gene7338__LDHA,1
LDHA,Gene7701__LDHA,1
LEF1,RUNX2,-1
LIF,IL6ST,1
LIF,LIFR,1
LIFR,IL6ST,1
LIFR,JAK1,1
LIFR,TYK2,1
LIG1,PCNA,1
LIMK1,CFL1,-1
LIMK2,CFL1,-1
LMNA,SUN2,1
LMTK2,PPP1CA,1
LPIN1,Gene4336__LPIN1,1
LPP,VASP,1
LRIG1,CBL,1
LRIG1,ERBB2,1
LRIG1,ERBB3,1
LRP1,FZD1,1
LRP5,AXIN1,1
LRP5,DVL1,1
LRP6,AXIN1,1
LRP6,DVL1,1
LYN,ABL1,1
LYN,BCAR1,1
LYN,CBL,1
LYN,CDKN1B,-1
LYN,DOK1,1
LYN,EPOR,1
LYN,FYN,-1
LYN,GAB2,1
LYN,HNRNPK,1
LYN,MAPK3,1
LYN,NEDD9,1
LYN,PAG1,1
LYN,PIK3CA,1
LYN,PIK3R1,1
LYN,PIK3R2,1
LYN,PLCG1,1
LYN,PLCG2,1
LYN,PPP1R15A,1
LYN,PPP1R8,-1
LYN,PRKCA,1
LYN,PRKCD,1
LYN,PTK2,1
LYN,PTK2B,1
LYN,PTPN6,1
LYN,PXN,1
LYN,SHC1,1
LYN,SNCA,1
LYN,SYK,1
LYN,TUBA1A,1
LYN,TUBA1B,1
MAD1L1,MAD2L1,1
MAD2L1,ANAPC2,-1
MAD2L1,ANAPC7,-1
MAD2L1,CDC16,-1
MAD2L1,CDC20,-1
MAD2L1,CDC27,-1
MALT1,TAB2,1
MAML1,CDK8,1
MAML1,NOTCH2,1
MAML1,TP53,1
MAP1B,DAPK1,1
MAP1LC3A,ATG3,1
MAP1LC3A,SQSTM1,1
MAP1LC3B,NBR1,-1
MAP1LC3B,SQSTM1,1
MAP2K1,ARRB2,1
MAP2K1,CASP9,-1
MAP2K1,GSK3B,1
MAP2K1,IRS1,-1
MAP2K1,MAPK1,1
MAP2K1,MAPK14,1
MAP2K1,MAPK3,1
MAP2K1,RPS6KA2,1
MAP2K1,RPS6KA4,1
MAP2K2,CASP9,-1
MAP2K2,MAPK1,1
MAP2K2,MAPK3,1
MAP2K3,DYRK1B,1
MAP2K3,MAPK11,1
MAP2K3,MAPK12,1
MAP2K3,MAPK13,1
MAP2K3,MAPK14,1
MAP2K3,MAPK3,1
MAP2K4,MAPK11,1
MAP2K4,MAPK12,1
MAP2K4,MAPK14,1
MAP2K4,MAPK8,1
MAP2K4,MAPK9,1
MAP2K4,PRKCD,1
MAP2K5,MAPK7,1
MAP2K7,FADD,-1
MAP2K7,IRS1,-1
MAP2K7,MAP2K4,1
MAP2K7,MAPK14,1
MAP2K7,MAPK8,1
MAP2K7,MAPK9,1
MAP3K1,CHUK,1
MAP3K1,FADD,-1
MAP3K1,IKBKB,1
MAP3K1,MAP2K1,1
MAP3K1,MAP2K2,1
MAP3K1,MAP2K3,1
MAP3K1,MAP2K4,1
MAP3K1,MAP2K7,1
MAP3K1,MAPK1,1
MAP3K1,MAPK3,1
MAP3K1,MAPK8,1
MAP3K10,DYRK2,1
MAP3K10,MAP2K4,1
MAP3K10,MAP2K7,1
MAP3K11,CHUK,-1
MAP3K11,MAP2K3,1
MAP3K11,MAP2K4,1
MAP3K11,MAP2K7,1
MAP3K11,PIN1,1
MAP3K12,MAP2K4,1
MAP3K12,MAP2K7,1
MAP3K14,CHUK,1
MAP3K14,IKBKB,1
MAP3K14,IKBKG,1
MAP3K14,MAP3K1,1
MAP3K14,MAPK3,1
MAP3K14,NCK1,1
MAP3K14,RCAN1,1
MAP3K14,RELA,1
MAP3K2,CHUK,1
MAP3K2,IKBKB,1
MAP3K2,IKBKG,1
MAP3K2,MAP2K1,1
MAP3K2,MAP2K4,1
MAP3K2,MAP2K5,1
MAP3K2,MAP2K7,1
MAP3K2,MAPK1,1
MAP3K3,CHUK,1
MAP3K3,IKBKB,1
MAP3K3,MAP2K3,1
MAP3K3,MAP2K4,1
MAP3K3,MAP2K5,1
MAP3K3,MAP4K3,1
MAP3K3,RCAN1,1
MAP3K4,CDC42,-1
MAP3K4,MAP2K3,1
MAP3K4,MAP2K4,1
MAP3K4,MAP4K3,1
MAP3K4,MINK1,1
MAP3K7,CHUK,1
MAP3K7,HDAC7,-1
MAP3K7,HIPK2,1
MAP3K7,IKBKB,1
MAP3K7,IKBKG,1
MAP3K7,MAP2K3,1
MAP3K7,MAP2K4,1
MAP3K7,MAP2K7,1
MAP3K7,MAP3K14,1
MAP3K7,MAPK14,1
MAP3K7,MAPK8,1
MAP3K7,NFKB1,1
MAP3K7,NFKBIB,-1
MAP3K7,NLK,1
MAP3K7,PRKAA1,1
MAP3K7,SMAD3,-1
MAP4K2,MAP3K1,1
MAP4K3,MAP3K1,1
MAP4K3,MAPK14,1
MAP4K4,MAP3K1,1
MAP4K4,MAP3K7,1
MAP4K4,SLC9A1,1
MAP4K5,GSK3B,-1
MAP4K5,MAP3K1,1
MAPK1,ABI1,1
MAPK1,APBB1,1
MAPK1,ARHGEF2,1
MAPK1,ARRB1,-1
MAPK1,ATP1A1,-1
MAPK1,BAD,-1
MAPK1,BCL2,1
MAPK1,BCL2L11,-1
MAPK1,BRAF,-1
MAPK1,CAPN1,1
MAPK1,CAPN2,1
MAPK1,CASP8,-1
MAPK1,CASP9,-1
MAPK1,CDK1,-1
MAPK1,CDK2,1
MAPK1,CDKN1A,-1
MAPK1,CEBPB,1
MAPK1,CREB1,1
MAPK1,CREBBP,1
MAPK1,CSNK2A1,1
MAPK1,CTTN,1
MAPK1,DAPK1,1
MAPK1,DUSP16,1
MAPK1,DUSP6,-1
MAPK1,E2F1,1
MAPK1,EGFR,-1
MAPK1,EIF2AK2,1
